Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDL03,OUT049,3260.0
DRL59,OUT049,1004.0
DRM11,OUT027,5577.0
FDA43,OUT049,3222.0
FDZ56,OUT010,793.0
FDI44,OUT018,987.0
FDB50,OUT013,1300.0
FDU15,OUT019,-1247.0
NCJ19,OUT019,-985.0
FDD48,OUT013,1888.0
NCW42,OUT035,3620.0
FDL24,OUT017,2907.0
NCB30,OUT013,3144.0
FDK25,OUT013,2736.0
FDW28,OUT049,3197.0
FDD47,OUT017,2847.0
FDK16,OUT019,-407.0
FDW37,OUT046,1487.0
FDA48,OUT035,3627.0
FDA14,OUT017,2435.0
FDV15,OUT013,1656.0
FDN22,OUT049,4109.0
NCD55,OUT045,616.0
FDY43,OUT013,2692.0
NCU05,OUT017,1375.0
FDF10,OUT035,2523.0
FDR39,OUT018,2645.0
FDG40,OUT013,612.0
FDZ28,OUT019,183.0
FDE02,OUT045,1441.0
FDU60,OUT049,2825.0
FDM21,OUT013,4092.0
FDV52,OUT019,-7.0
NCW06,OUT013,3048.0
FDX36,OUT035,3733.0
FDT35,OUT027,4189.0
NCL19,OUT010,355.0
NCD31,OUT046,2609.0
FDE53,OUT019,-157.0
FDW58,OUT019,-163.0
DRF48,OUT046,2969.0
FDW57,OUT035,2969.0
DRH13,OUT017,1813.0
FDT33,OUT013,2744.0
DRK47,OUT027,5028.0
FDY22,OUT010,377.0
FDC35,OUT019,1381.0
FDO03,OUT013,3680.0
FDF24,OUT045,1305.0
FDF56,OUT018,2621.0
FDD28,OUT013,980.0
FDG53,OUT027,3728.0
FDO27,OUT019,-325.0
NCF54,OUT018,2433.0
FDC20,OUT027,2381.0
FDU10,OUT046,705.0
DRA24,OUT018,2364.0
FDA02,OUT010,447.0
FDG10,OUT017,1097.0
FDW39,OUT010,971.0
FDP04,OUT019,-821.0
NCM55,OUT013,2940.0
FDG47,OUT045,4041.0
NCU41,OUT017,3120.0
NCK31,OUT017,942.0
FDZ46,OUT045,1695.0
FDU13,OUT027,3812.0
NCF19,OUT045,744.0
NCJ43,OUT013,2752.0
NCJ05,OUT045,2357.0
FDS04,OUT027,3701.0
FDX28,OUT010,-295.0
FDB41,OUT027,2271.0
FDG53,OUT046,2273.0
FDL15,OUT010,525.0
FDQ08,OUT049,1160.0
DRN36,OUT013,1588.0
FDI46,OUT013,4020.0
FDG16,OUT027,4845.0
FDV32,OUT013,1056.0
FDF44,OUT010,245.0
FDK04,OUT018,668.0
NCA41,OUT013,3072.0
FDD51,OUT017,829.0
NCZ53,OUT045,2904.0
FDP01,OUT027,3920.0
FDY25,OUT049,2989.0
FDB17,OUT018,2591.0
NCV54,OUT018,1621.0
FDJ32,OUT017,1139.0
FDA37,OUT049,2142.0
FDG35,OUT035,2937.0
NCM05,OUT018,3903.0
FDG45,OUT046,3369.0
FDH28,OUT013,728.0
NCE18,OUT049,4011.0
FDH38,OUT045,1833.0
FDR56,OUT013,3204.0
FDH17,OUT027,3067.0
FDD39,OUT049,3555.0
FDB41,OUT049,936.0
NCR53,OUT046,3507.0
FDX46,OUT017,1099.0
FDV28,OUT049,736.0
FDA08,OUT018,2403.0
FDH45,OUT017,847.0
NCS38,OUT010,-121.0
FDD40,OUT010,1209.0
DRM59,OUT035,2589.0
NCJ43,OUT018,2493.0
NCN29,OUT013,852.0
NCC19,OUT045,2937.0
FDR56,OUT035,3295.0
FDZ43,OUT049,3969.0
FDJ32,OUT010,-885.0
DRH03,OUT017,1587.0
NCZ54,OUT035,2716.0
FDE26,OUT017,2419.0
FDS03,OUT045,979.0
DRZ24,OUT019,7.0
FDO48,OUT027,4996.0
FDW39,OUT049,2929.0
NCK05,OUT049,1107.0
NCK30,OUT017,4088.0
FDT27,OUT018,3480.0
FDS08,OUT019,931.0
NCJ19,OUT049,995.0
FDC58,OUT045,667.0
DRE37,OUT013,2992.0
FDW02,OUT035,2225.0
FDJ02,OUT010,509.0
FDX09,OUT045,2745.0
FDT31,OUT010,1083.0
FDI24,OUT049,2925.0
FDY09,OUT045,2737.0
FDV28,OUT045,559.0
DRM47,OUT049,3137.0
FDT52,OUT019,2041.0
FDI48,OUT018,657.0
FDY55,OUT017,4145.0
FDU48,OUT013,2132.0
FDN25,OUT045,895.0
FDP20,OUT049,2141.0
FDJ15,OUT013,3020.0
FDD04,OUT018,1963.0
FDY58,OUT045,3571.0
FDR37,OUT018,2676.0
FDF44,OUT013,2144.0
FDD32,OUT045,1321.0
FDR57,OUT017,2637.0
DRG39,OUT027,2358.0
FDX15,OUT017,2609.0
DRN37,OUT045,2549.0
FDW40,OUT027,3751.0
FDB32,OUT049,1627.0
FDM40,OUT018,1996.0
FDE39,OUT027,3406.0
DRH49,OUT017,1431.0
FDT46,OUT049,941.0
NCF06,OUT035,4193.0
FDP07,OUT017,3203.0
FDC04,OUT013,3832.0
FDZ32,OUT017,1813.0
FDD50,OUT045,2615.0
FDU56,OUT017,3037.0
FDV34,OUT017,1329.0
NCY41,OUT013,632.0
NCK18,OUT046,2627.0
DRH25,OUT049,973.0
FDT57,OUT046,3781.0
FDV56,OUT018,1499.0
FDV12,OUT045,1543.0
FDN52,OUT017,1559.0
FDX38,OUT035,999.0
FDE47,OUT018,1698.0
NCO07,OUT013,3360.0
FDV09,OUT027,3866.0
FDZ23,OUT019,1079.0
DRH51,OUT018,1137.0
NCY54,OUT045,2614.0
DRG49,OUT013,3904.0
NCC19,OUT049,3125.0
NCV53,OUT045,3726.0
FDZ47,OUT019,-219.0
NCO26,OUT018,1535.0
NCP02,OUT045,918.0
NCW30,OUT018,3809.0
NCN55,OUT046,3791.0
FDB20,OUT010,-673.0
DRL11,OUT013,2516.0
DRD60,OUT045,2809.0
FDW14,OUT010,-437.0
FDL27,OUT010,-813.0
FDU09,OUT018,690.0
DRH36,OUT027,2675.0
FDP34,OUT027,3935.0
FDE04,OUT017,2981.0
FDZ57,OUT027,3591.0
FDF02,OUT010,-249.0
FDG28,OUT045,3851.0
NCI31,OUT046,577.0
FDT43,OUT013,896.0
FDU20,OUT046,1999.0
FDD53,OUT013,760.0
FDW15,OUT045,2353.0
NCT53,OUT045,2500.0
NCG55,OUT027,3280.0
FDD48,OUT035,1991.0
FDG47,OUT049,4259.0
FDI21,OUT017,1187.0
FDT27,OUT017,3843.0
DRO35,OUT013,1896.0
FDD33,OUT017,3781.0
FDC04,OUT035,3987.0
FDY34,OUT013,2692.0
DRJ49,OUT049,2149.0
FDE05,OUT049,2444.0
FDU31,OUT017,3611.0
NCN19,OUT027,4432.0
FDK56,OUT027,4388.0
FDK58,OUT017,1805.0
NCJ42,OUT035,1780.0
FDZ34,OUT027,4507.0
FDA52,OUT018,2543.0
NCR29,OUT013,928.0
FDT48,OUT035,3325.0
DRJ51,OUT019,1703.0
NCS54,OUT046,2811.0
FDV01,OUT035,2647.0
DRG51,OUT027,4059.0
NCG42,OUT013,2116.0
FDA51,OUT049,1975.0
FDV19,OUT010,677.0
NCT18,OUT045,2798.0
NCS41,OUT045,2838.0
FDO03,OUT046,3657.0
FDL12,OUT010,-881.0
FDY37,OUT010,429.0
FDI58,OUT049,1637.0
FDT28,OUT018,2109.0
NCC42,OUT010,277.0
FDO01,OUT017,2227.0
FDJ02,OUT013,2416.0
FDQ04,OUT018,437.0
DRL47,OUT013,2036.0
FDZ32,OUT035,1909.0
FDC35,OUT035,3417.0
FDX14,OUT045,1127.0
FDZ35,OUT013,1756.0
FDL14,OUT013,2552.0
FDO04,OUT049,1025.0
DRK11,OUT017,2493.0
FDB44,OUT018,3080.0
FDZ50,OUT049,3069.0
FDI12,OUT027,2931.0
FDU43,OUT017,3887.0
FDD58,OUT010,-329.0
FDB27,OUT017,3199.0
FDB04,OUT018,1165.0
NCO17,OUT013,1908.0
FDL12,OUT017,1087.0
DRJ13,OUT049,2645.0
FDD57,OUT045,1509.0
FDW19,OUT035,1975.0
DRD27,OUT018,1343.0
FDH27,OUT027,3778.0
NCW30,OUT027,5548.0
FDR40,OUT018,1083.0
FDG05,OUT013,2560.0
NCY41,OUT019,-1321.0
FDI38,OUT018,3047.0
FDR20,OUT046,785.0
FDE09,OUT017,1867.0
FDN50,OUT019,-309.0
DRF27,OUT045,2353.0
DRF51,OUT013,640.0
NCO02,OUT019,-817.0
FDB51,OUT027,2491.0
FDJ50,OUT013,920.0
FDN52,OUT013,1440.0
FDX14,OUT013,1276.0
FDT27,OUT019,1867.0
FDV10,OUT013,768.0
FDU33,OUT046,785.0
FDU58,OUT046,3003.0
NCP42,OUT027,4534.0
FDL51,OUT027,4885.0
DRH15,OUT027,2203.0
FDU16,OUT017,1531.0
FDW15,OUT017,2523.0
FDQ44,OUT045,1899.0
NCI06,OUT027,4296.0
DRK23,OUT019,2081.0
FDC28,OUT035,1911.0
NCY17,OUT019,-1203.0
NCV05,OUT018,2159.0
FDM34,OUT019,221.0
DRD60,OUT027,4355.0
FDT38,OUT046,1407.0
FDQ57,OUT018,2051.0
FDE59,OUT027,2075.0
NCM43,OUT046,2591.0
DRI51,OUT049,2813.0
NCG30,OUT017,2061.0
NCK54,OUT035,1968.0
FDQ16,OUT019,-125.0
FDI36,OUT013,3196.0
FDX16,OUT027,3832.0
FDA34,OUT046,2781.0
FDJ48,OUT018,3645.0
FDU47,OUT035,2385.0
FDS39,OUT046,2297.0
FDD11,OUT046,3985.0
FDM16,OUT027,2711.0
FDU56,OUT018,2639.0
FDQ32,OUT017,2105.0
DRK35,OUT013,684.0
FDA58,OUT049,3795.0
DRG48,OUT019,403.0
FDT59,OUT010,1767.0
FDQ31,OUT019,-399.0
FDS51,OUT018,779.0
FDW32,OUT027,2904.0
FDI15,OUT027,5616.0
NCV30,OUT017,1099.0
DRG25,OUT049,3073.0
FDT02,OUT013,616.0
FDO33,OUT027,3289.0
FDP38,OUT035,1005.0
FDZ45,OUT035,3279.0
NCA54,OUT027,4300.0
FDU33,OUT017,887.0
FDN58,OUT017,3833.0
FDI05,OUT045,1191.0
FDM57,OUT019,-521.0
NCS42,OUT027,2885.0
FDB57,OUT045,3489.0
FDC03,OUT045,3079.0
FDZ58,OUT013,1968.0
NCK29,OUT045,1887.0
NCR53,OUT045,3444.0
FDE26,OUT027,3777.0
FDU52,OUT049,2565.0
FDE41,OUT027,2861.0
FDU38,OUT018,2737.0
FDA52,OUT017,2925.0
FDW46,OUT046,1121.0
DRI59,OUT035,3695.0
FDT38,OUT035,1531.0
FDL33,OUT018,2842.0
FDQ01,OUT027,5473.0
FDJ08,OUT046,3025.0
FDQ47,OUT049,736.0
NCZ18,OUT013,3960.0
FDE29,OUT017,1079.0
FDF10,OUT027,3821.0
FDC48,OUT049,1469.0
FDY58,OUT013,3656.0
NCX30,OUT010,1983.0
FDV11,OUT013,2876.0
FDT46,OUT046,839.0
DRD01,OUT019,-947.0
FDQ11,OUT013,4120.0
NCM41,OUT017,1575.0
NCC55,OUT013,628.0
FDG45,OUT027,4838.0
NCQ54,OUT049,2753.0
FDM34,OUT045,2007.0
FDD17,OUT019,1873.0
FDN38,OUT027,5443.0
FDB53,OUT018,2079.0
NCL06,OUT035,4254.0
NCV18,OUT019,-597.0
FDX25,OUT013,2924.0
FDB39,OUT046,929.0
FDC33,OUT049,3269.0
NCO14,OUT018,457.0
FDA58,OUT027,5203.0
NCQ02,OUT017,3043.0
NCR53,OUT017,3643.0
FDN52,OUT046,1459.0
FDG26,OUT046,4059.0
FDE23,OUT027,2289.0
DRI37,OUT013,984.0
DRH37,OUT018,2361.0
FDO01,OUT035,2239.0
FDK45,OUT049,1938.0
FDP23,OUT049,3551.0
FDM33,OUT035,3621.0
FDD36,OUT017,2031.0
FDL56,OUT017,1471.0
FDT27,OUT010,1851.0
FDG52,OUT017,845.0
NCL42,OUT035,3975.0
DRJ24,OUT046,2929.0
FDV38,OUT046,877.0
FDT35,OUT045,2667.0
FDY51,OUT045,3395.0
FDC37,OUT017,1809.0
NCP43,OUT013,2892.0
FDO33,OUT045,1731.0
FDW04,OUT018,1863.0
NCC31,OUT046,2455.0
FDK22,OUT049,3534.0
FDJ50,OUT017,1017.0
FDV13,OUT017,1589.0
DRL60,OUT017,2513.0
FDW03,OUT017,1821.0
FDY27,OUT035,2975.0
FDB39,OUT027,2370.0
FDU59,OUT045,2511.0
FDZ57,OUT049,2217.0
FDO21,OUT049,3714.0
FDS43,OUT018,2713.0
FDU28,OUT010,1115.0
FDC51,OUT010,95.0
FDW16,OUT010,-373.0
FDP32,OUT010,85.0
FDB60,OUT019,1217.0
NCQ30,OUT046,1911.0
FDD26,OUT049,3075.0
FDI44,OUT045,1183.0
DRH23,OUT046,899.0
FDO44,OUT046,1769.0
FDG04,OUT046,2989.0
FDM32,OUT027,2952.0
FDM09,OUT013,2760.0
FDZ47,OUT013,1660.0
FDM40,OUT027,3724.0
FDY48,OUT017,1745.0
NCM30,OUT045,623.0
FDX36,OUT010,1671.0
DRF03,OUT017,757.0
FDN51,OUT049,4250.0
FDM57,OUT049,1512.0
FDB35,OUT049,1657.0
FDY13,OUT027,2738.0
FDA37,OUT017,2157.0
NCX53,OUT017,2351.0
FDD59,OUT018,1083.0
FDX10,OUT019,-1251.0
FDC03,OUT018,2867.0
FDW43,OUT035,3769.0
FDW10,OUT046,2803.0
FDY14,OUT027,5607.0
FDV43,OUT045,689.0
FDO40,OUT013,2436.0
FDP46,OUT027,2934.0
NCE43,OUT019,743.0
FDD05,OUT035,2079.0
FDJ60,OUT010,763.0
DRE27,OUT018,1249.0
FDO11,OUT035,4149.0
DRG11,OUT027,3173.0
FDK33,OUT010,1503.0
DRM23,OUT045,2611.0
FDJ02,OUT027,3841.0
NCZ05,OUT045,1588.0
NCL30,OUT013,2028.0
FDZ19,OUT018,2491.0
FDM45,OUT049,2075.0
FDO36,OUT046,2837.0
NCK31,OUT045,761.0
DRJ37,OUT045,2363.0
FDP24,OUT018,1651.0
FDF46,OUT013,1872.0
FDX46,OUT019,-887.0
NCL18,OUT045,2952.0
FDJ26,OUT013,3432.0
FDJ07,OUT045,1791.0
FDY15,OUT013,2516.0
DRG01,OUT045,1145.0
FDF58,OUT045,1013.0
FDZ14,OUT019,97.0
FDP31,OUT049,1201.0
FDH45,OUT013,780.0
FDA09,OUT010,925.0
FDW31,OUT035,3335.0
FDA57,OUT046,713.0
NCE55,OUT035,2908.0
FDC17,OUT019,1481.0
FDC59,OUT013,1136.0
FDA22,OUT013,2696.0
FDK52,OUT035,3697.0
NCM26,OUT046,2423.0
NCT53,OUT035,2766.0
FDW45,OUT018,2111.0
NCI18,OUT035,3648.0
FDE38,OUT018,2343.0
FDF08,OUT019,-413.0
FDY58,OUT010,1723.0
FDF58,OUT019,-831.0
FDX39,OUT017,3467.0
FDB44,OUT049,3453.0
FDF28,OUT013,2096.0
FDE39,OUT013,1916.0
FDT37,OUT018,3728.0
FDZ45,OUT017,3253.0
FDO40,OUT035,2557.0
FDM57,OUT027,2885.0
DRG36,OUT017,2809.0
FDY36,OUT010,-723.0
DRL60,OUT027,3873.0
FDS25,OUT019,-105.0
DRF49,OUT027,3247.0
FDP16,OUT045,3815.0
FDS60,OUT049,2986.0
FDU15,OUT027,2159.0
FDK43,OUT046,2045.0
FDN25,OUT046,1017.0
FDE53,OUT049,1801.0
FDB22,OUT013,2500.0
FDE39,OUT017,2023.0
FDX35,OUT035,3771.0
NCG54,OUT049,2769.0
FDH27,OUT035,2471.0
NCK42,OUT013,3424.0
FDS25,OUT049,1877.0
FDI10,OUT018,2506.0
FDU35,OUT035,1763.0
FDI04,OUT017,3291.0
DRK23,OUT035,4103.0
FDB53,OUT019,435.0
FDY02,OUT049,4267.0
FDM60,OUT035,873.0
NCJ31,OUT010,1797.0
DRP35,OUT017,2107.0
NCQ30,OUT018,1671.0
DRL11,OUT010,599.0
FDU01,OUT013,3012.0
FDR39,OUT035,3009.0
FDO08,OUT046,2683.0
FDC02,OUT045,4051.0
NCZ29,OUT035,2156.0
FDF29,OUT010,235.0
FDZ23,OUT017,3111.0
NCU53,OUT018,2325.0
NCW30,OUT013,4088.0
NCM26,OUT027,3904.0
FDV50,OUT027,3413.0
FDW15,OUT049,2481.0
FDI35,OUT027,4365.0
FDO11,OUT017,4079.0
FDN48,OUT046,1503.0
NCA17,OUT049,2469.0
NCN54,OUT013,1304.0
FDP22,OUT013,896.0
NCB54,OUT035,2142.0
FDD08,OUT045,585.0
DRM48,OUT010,-1331.0
FDG41,OUT027,3273.0
FDE44,OUT027,2255.0
FDE26,OUT035,2439.0
NCS38,OUT013,1816.0
NCJ54,OUT018,3345.0
FDI40,OUT019,-287.0
FDN45,OUT018,3265.0
FDU43,OUT046,3835.0
FDI04,OUT010,1251.0
NCC07,OUT018,1401.0
NCC07,OUT019,-225.0
NCD18,OUT045,3560.0
FDU55,OUT035,4231.0
FDX59,OUT035,755.0
FDR52,OUT049,3165.0
NCP17,OUT013,1052.0
FDQ32,OUT045,1935.0
NCT17,OUT049,3063.0
FDO10,OUT049,1111.0
FDE32,OUT049,732.0
FDN44,OUT045,2461.0
FDH02,OUT035,1635.0
FDK60,OUT013,1660.0
FDS24,OUT019,-453.0
FDL03,OUT010,1277.0
FDB46,OUT027,4860.0
FDO48,OUT049,3671.0
FDZ39,OUT049,1819.0
FDT02,OUT027,2077.0
FDC50,OUT013,1548.0
FDP39,OUT035,1003.0
DRG15,OUT018,705.0
FDP10,OUT018,1393.0
FDF53,OUT027,4383.0
FDN34,OUT045,2685.0
FDK02,OUT045,1857.0
FDC23,OUT045,2743.0
FDJ10,OUT019,357.0
FDE53,OUT035,1875.0
FDR25,OUT035,4373.0
FDW50,OUT046,2637.0
FDS09,OUT049,997.0
FDW49,OUT010,905.0
FDU51,OUT046,2875.0
FDF28,OUT018,1794.0
NCY30,OUT018,2563.0
FDD44,OUT045,4061.0
FDX09,OUT017,2915.0
NCF30,OUT013,2004.0
FDZ50,OUT019,1079.0
FDW37,OUT013,1468.0
FDD11,OUT049,4124.0
DRH39,OUT018,941.0
FDA36,OUT049,3038.0
NCG43,OUT049,1569.0
FDF02,OUT035,1807.0
FDP57,OUT027,3107.0
NCE42,OUT017,3749.0
NCR38,OUT027,5414.0
FDP03,OUT019,149.0
FDO51,OUT035,907.0
NCQ42,OUT046,2039.0
NCM41,OUT046,1459.0
FDH48,OUT027,2843.0
DRF60,OUT046,3729.0
FDJ27,OUT035,1809.0
FDQ14,OUT013,2436.0
FDN27,OUT017,2009.0
NCQ02,OUT046,2983.0
FDJ33,OUT049,2137.0
FDP07,OUT027,4562.0
DRE01,OUT049,3875.0
FDU36,OUT045,1549.0
FDL28,OUT017,3755.0
NCX53,OUT046,2243.0
FDZ39,OUT013,1752.0
NCP42,OUT013,3108.0
FDJ14,OUT035,1511.0
FDK04,OUT049,1024.0
NCC19,OUT017,3149.0
FDS09,OUT018,627.0
FDZ02,OUT046,1659.0
FDD35,OUT018,1683.0
NCY42,OUT017,2383.0
FDB05,OUT045,3827.0
FDF20,OUT035,3247.0
NCO41,OUT018,1283.0
FDC40,OUT027,2796.0
FDV58,OUT045,3049.0
FDZ57,OUT045,2053.0
DRM35,OUT046,2839.0
DRN36,OUT018,1243.0
FDQ13,OUT046,1383.0
DRO35,OUT010,-67.0
NCD43,OUT035,1810.0
FDA51,OUT018,1581.0
NCX17,OUT027,5104.0
NCZ17,OUT049,743.0
FDR11,OUT027,4025.0
FDW34,OUT049,3945.0
FDN50,OUT017,1649.0
FDS09,OUT046,881.0
FDS48,OUT018,2143.0
FDL44,OUT049,2705.0
DRF48,OUT018,2693.0
FDA14,OUT018,2087.0
NCD30,OUT049,1643.0
FDI16,OUT017,985.0
NCG06,OUT035,4204.0
DRZ24,OUT035,2059.0
NCS17,OUT045,1438.0
FDB37,OUT045,3791.0
FDE10,OUT035,2261.0
FDC57,OUT045,3013.0
FDM12,OUT018,2749.0
FDE24,OUT049,2339.0
FDW22,OUT045,3455.0
DRD01,OUT027,2377.0
NCZ18,OUT027,5414.0
FDN49,OUT045,655.0
FDR22,OUT035,2013.0
FDV08,OUT019,-1141.0
FDY39,OUT046,2989.0
FDV36,OUT049,2123.0
FDO60,OUT045,699.0
FDU04,OUT027,3435.0
FDR20,OUT027,2295.0
FDW19,OUT019,-71.0
FDU40,OUT049,3187.0
FDK15,OUT045,1501.0
DRF15,OUT035,2557.0
FDQ25,OUT017,2907.0
FDI48,OUT019,-975.0
FDS49,OUT046,1257.0
FDV22,OUT046,2569.0
NCV42,OUT046,1743.0
FDX26,OUT046,2925.0
FDI33,OUT018,1191.0
FDZ14,OUT049,2087.0
FDG10,OUT013,1016.0
FDM38,OUT018,611.0
FDG26,OUT027,5506.0
FDH46,OUT035,1829.0
FDN13,OUT018,1321.0
FDU57,OUT035,2567.0
NCI06,OUT046,2835.0
FDM38,OUT045,845.0
NCG42,OUT010,127.0
FDL39,OUT045,2831.0
FDT31,OUT019,1149.0
FDV59,OUT013,3468.0
FDB49,OUT035,1815.0
FDD58,OUT049,1738.0
DRN59,OUT046,753.0
FDX48,OUT049,2591.0
FDQ11,OUT049,4169.0
FDY12,OUT049,1001.0
FDQ11,OUT045,4019.0
DRI11,OUT017,1955.0
FDY32,OUT027,4044.0
FDS51,OUT045,939.0
FDR19,OUT010,389.0
DRB13,OUT018,2777.0
FDS21,OUT035,1223.0
FDQ40,OUT045,2775.0
NCE55,OUT013,2784.0
FDX43,OUT027,4085.0
FDS12,OUT049,2091.0
DRK01,OUT027,2978.0
FDN25,OUT017,1059.0
FDB60,OUT046,3103.0
FDQ13,OUT017,1469.0
DRK13,OUT045,3027.0
DRF25,OUT018,329.0
NCD42,OUT019,-1237.0
FDW25,OUT045,1315.0
NCV29,OUT027,4292.0
NCK42,OUT035,3520.0
DRJ13,OUT027,3970.0
DRD15,OUT017,3761.0
FDM27,OUT045,2443.0
FDZ50,OUT018,2694.0
FDC04,OUT046,3837.0
FDF50,OUT049,3203.0
FDP15,OUT045,3995.0
FDK46,OUT035,4233.0
FDZ56,OUT018,2423.0
FDY60,OUT049,2441.0
FDB10,OUT035,3885.0
FDR57,OUT045,2459.0
FDU58,OUT049,3117.0
FDH02,OUT046,1493.0
FDP48,OUT013,2968.0
FDI46,OUT035,4119.0
FDW56,OUT013,3092.0
NCM19,OUT010,-133.0
FDS50,OUT027,4961.0
FDK24,OUT013,772.0
FDO36,OUT017,2963.0
FDK45,OUT027,3311.0
NCL05,OUT045,658.0
FDL32,OUT018,1575.0
FDA28,OUT049,2164.0
FDY36,OUT018,959.0
FDP32,OUT018,1761.0
FDL50,OUT046,2025.0
DRC24,OUT049,2515.0
NCS18,OUT017,1805.0
FDD16,OUT017,1335.0
NCV18,OUT013,1372.0
FDX07,OUT046,2973.0
NCZ05,OUT027,3116.0
NCI31,OUT013,628.0
FDK14,OUT049,1461.0
NCR06,OUT045,644.0
NCF54,OUT049,2831.0
DRG23,OUT010,463.0
FDD53,OUT046,745.0
NCM31,OUT027,3668.0
FDT16,OUT017,4271.0
FDR40,OUT035,1487.0
DRG25,OUT017,3023.0
FDT10,OUT035,1187.0
FDY32,OUT013,2620.0
FDN50,OUT035,1703.0
FDZ35,OUT019,-157.0
NCP54,OUT045,1866.0
NCD07,OUT035,1920.0
FDS02,OUT018,2874.0
DRN59,OUT018,525.0
DRB24,OUT013,2504.0
FDP37,OUT027,3469.0
DRB01,OUT018,2727.0
FDR47,OUT046,3101.0
NCM31,OUT010,315.0
NCF06,OUT027,5528.0
NCV17,OUT027,3524.0
FDS10,OUT049,2946.0
FDN52,OUT035,1587.0
FDZ48,OUT013,1848.0
FDJ48,OUT049,4029.0
DRB13,OUT027,4517.0
FDV59,OUT017,3535.0
FDL32,OUT035,1961.0
FDZ12,OUT035,2405.0
NCR06,OUT027,2149.0
FDP51,OUT017,2053.0
FDY22,OUT013,2324.0
FDZ38,OUT049,2828.0
NCO54,OUT035,1036.0
FDR23,OUT035,2923.0
FDM38,OUT049,1043.0
FDS25,OUT013,1860.0
FDZ22,OUT013,1396.0
FDZ20,OUT019,2135.0
FDD45,OUT010,-393.0
FDN03,OUT049,4080.0
NCW30,OUT046,4067.0
FDY24,OUT027,2413.0
FDJ26,OUT019,1491.0
FDM15,OUT049,2570.0
NCW54,OUT027,2386.0
FDA23,OUT045,1557.0
FDA39,OUT019,-1201.0
FDZ12,OUT017,2391.0
NCB42,OUT046,1851.0
FDL16,OUT046,765.0
FDO24,OUT019,647.0
NCP42,OUT046,3051.0
FDR19,OUT018,2095.0
DRL01,OUT045,3647.0
FDV37,OUT046,3193.0
FDI41,OUT010,469.0
FDF58,OUT049,1143.0
NCF43,OUT018,1969.0
FDN02,OUT049,3359.0
NCP41,OUT035,1862.0
NCY17,OUT027,2180.0
FDL58,OUT027,5680.0
NCA30,OUT027,4402.0
FDE46,OUT018,2141.0
FDY38,OUT035,3827.0
NCH29,OUT027,2993.0
FDO20,OUT045,3961.0
FDP44,OUT018,1426.0
FDM02,OUT027,2945.0
FDJ14,OUT027,2807.0
FDH04,OUT010,-415.0
DRK23,OUT046,3983.0
NCW05,OUT046,1679.0
FDF12,OUT049,2438.0
FDL51,OUT019,1517.0
FDN03,OUT018,3717.0
DRJ37,OUT049,2487.0
FDM12,OUT019,1133.0
FDA16,OUT045,3447.0
NCB07,OUT017,3185.0
NCI17,OUT019,-385.0
FDR51,OUT046,2401.0
FDJ55,OUT045,3543.0
NCZ17,OUT013,660.0
FDU25,OUT013,1024.0
NCG18,OUT045,1590.0
DRM11,OUT017,4179.0
FDH16,OUT035,1631.0
FDZ04,OUT018,751.0
NCX53,OUT035,2400.0
FDX38,OUT027,2315.0
FDX09,OUT046,2817.0
NCW05,OUT018,1419.0
NCS41,OUT017,3005.0
FDI26,OUT046,2833.0
NCZ41,OUT027,3451.0
NCK06,OUT046,1955.0
FDX23,OUT027,3029.0
NCA42,OUT046,2495.0
FDC20,OUT049,1009.0
DRC49,OUT018,2009.0
FDX01,OUT013,1916.0
FDC08,OUT045,3543.0
FDC02,OUT017,4181.0
FDK10,OUT045,2823.0
DRC24,OUT013,2464.0
FDW16,OUT019,-351.0
NCU06,OUT018,3319.0
DRA59,OUT045,2871.0
FDR24,OUT019,-391.0
DRL35,OUT018,455.0
FDA49,OUT013,1436.0
NCC55,OUT046,605.0
DRD24,OUT019,387.0
NCE55,OUT049,2867.0
FDT33,OUT045,2661.0
NCT53,OUT013,2616.0
FDS26,OUT046,4103.0
FDL22,OUT018,1215.0
FDP44,OUT017,1821.0
FDC52,OUT018,2165.0
FDI53,OUT010,651.0
FDZ23,OUT046,3013.0
NCT18,OUT013,2904.0
FDR13,OUT046,1927.0
FDB09,OUT010,87.0
FDZ60,OUT013,1768.0
FDB11,OUT046,3573.0
FDC10,OUT018,1689.0
FDW56,OUT035,3217.0
FDK14,OUT027,2831.0
DRE27,OUT027,2985.0
FDA38,OUT017,3911.0
FDT11,OUT045,2975.0
FDP15,OUT035,4197.0
FDV27,OUT035,1611.0
FDS36,OUT027,3258.0
FDY40,OUT027,2303.0
NCF19,OUT049,921.0
FDF53,OUT045,2861.0
FDS14,OUT027,3957.0
FDE56,OUT046,1075.0
FDZ19,OUT035,2961.0
FDZ46,OUT013,1832.0
FDR16,OUT046,3405.0
FDG29,OUT018,444.0
NCE30,OUT017,3457.0
FDZ40,OUT046,891.0
FDG58,OUT018,2241.0
DRH03,OUT013,1556.0
FDZ47,OUT045,1571.0
FDV04,OUT018,2259.0
FDZ10,OUT018,1754.0
FDG46,OUT017,1967.0
NCF07,OUT045,1516.0
FDY44,OUT035,3279.0
FDB21,OUT013,3840.0
FDS20,OUT035,3043.0
FDS49,OUT049,1396.0
FDX55,OUT027,4935.0
NCQ02,OUT018,2677.0
FDR25,OUT013,4228.0
DRG39,OUT045,821.0
FDB46,OUT046,3413.0
